expected_label,predicted_label,count,is_correct
Doctor of Philosophy||Environmental Science,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Environmental Science,PhD Hons with specialization||__NONE__,1,False
Doctor of Philosophy||Environmental Science,__NONE__||Environmental Science,1,False
Doctor of Philosophy||Finance,Ph.D. degree||__NONE__,1,False
Doctor of Philosophy||Finance,__NONE__||Finance,1,False
Doctor of Philosophy||Food Technology,ph.d degree||__NONE__,1,False
Doctor of Philosophy||General,PhD||__NONE__,1,False
Doctor of Philosophy||Geography,Ph. D. Hons degree||Geography,1,False
Doctor of Philosophy||Geography,__NONE__||Geography,1,False
Doctor of Philosophy||Geology,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Geology,PhD Hons degree||__NONE__,1,False
Doctor of Philosophy||Geology,__NONE__||Geology,1,False
Doctor of Philosophy||Hindi,DPHIL degree||__NONE__,1,False
Doctor of Philosophy||Hindi,__NONE__||Hindi,1,False
Doctor of Philosophy||History,DPhil Hons degree||History,1,False
Doctor of Philosophy||History,__NONE__||History,1,False
Doctor of Philosophy||Hotel Management,PhD Hons||__NONE__,1,False
Doctor of Philosophy||Hotel Management,PhD degree||Hotel Management,1,False
Doctor of Philosophy||Human Resources Management,PHD degree||__NONE__,1,False
Doctor of Philosophy||Human Resources Management,__NONE__||Human Resources Management,1,False
Doctor of Philosophy||Information Technology,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Information Technology,PhD||__NONE__,1,False
Doctor of Philosophy||Information Technology,__NONE__||Information Technology,1,False
Doctor of Philosophy||Instrumentation Engineering,PHD with specialization||__NONE__,1,False
Doctor of Philosophy||Instrumentation Engineering,phd||__NONE__,1,False
Doctor of Philosophy||International Business,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||International Business,PHD||__NONE__,1,False
Doctor of Philosophy||International Business,__NONE__||International Business,1,False
Doctor of Philosophy||International Business,__NONE__||__NONE__,1,False
Doctor of Philosophy||Law,Ph.D Hons degree||Law,1,False
Doctor of Philosophy||Marketing,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Mass Communication,__NONE__||Mass Communication,1,False
Doctor of Philosophy||Mathematics,Ph.D Hons degree||__NONE__,1,False
Doctor of Philosophy||Mechanical Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Mechanical Engineering,PHD degree||Mechanical Engineering,1,False
Doctor of Philosophy||Mechanical Engineering,__NONE__||Mechanical Engineering,1,False
Doctor of Philosophy||Metallurgical Engineering,Ph. D. Hons degree||__NONE__,1,False
Doctor of Philosophy||Metallurgical Engineering,__NONE__||Metallurgical Engineering,1,False
Doctor of Philosophy||Microbiology,PHD Hons degree||Microbiology,1,False
Doctor of Philosophy||Mining Engineering,DPhil Hons degree||Mining Engineering,1,False
Doctor of Philosophy||Operations Management,PHD with specialization||__NONE__,1,False
Doctor of Philosophy||Operations Management,__NONE__||Operations Management,1,False
Doctor of Philosophy||Pharmacy,PHD Hons degree||Pharmacy,1,False
Doctor of Philosophy||Pharmacy,__NONE__||Pharmacy,1,False
Doctor of Philosophy||Philosophy,ph.d degree||Philosophy,1,False
Doctor of Philosophy||Physiotherapy,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Physiotherapy,PHD Hons with specialization||__NONE__,1,False
Doctor of Philosophy||Physiotherapy,Ph.D degree||Physiotherapy,1,False
Doctor of Philosophy||Physiotherapy,__NONE__||Physiotherapy,1,False
Doctor of Philosophy||Political Science,PH. D. degree||Political Science,1,False
Doctor of Philosophy||Political Science,PHD||__NONE__,1,False
Doctor of Philosophy||Political Science,__NONE__||Political Science,1,False
Doctor of Philosophy||Political Science,__NONE__||__NONE__,1,False
Doctor of Philosophy||Production Engineering,PH. D. degree||Production Engineering,1,False
Doctor of Philosophy||Production Engineering,PHD||__NONE__,1,False
Doctor of Philosophy||Production Engineering,__NONE__||Production Engineering,1,False
Doctor of Philosophy||Production Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||Psychology,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Psychology,PHD degree||Psychology,1,False
Doctor of Philosophy||Psychology,__NONE__||Psychology,1,False
Doctor of Philosophy||Psychology,phd with specialization||__NONE__,1,False
Doctor of Philosophy||Public Administration,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Public Administration,__NONE__||Public Administration,1,False
Doctor of Philosophy||Sociology,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Sociology,PHD with specialization||__NONE__,1,False
Doctor of Philosophy||Sociology,__NONE__||Sociology,1,False
Doctor of Philosophy||Sociology,__NONE__||__NONE__,1,False
Doctor of Philosophy||Sociology,phd||__NONE__,1,False
Doctor of Philosophy||Software Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Software Engineering,PHD degree||Software Engineering,1,False
Doctor of Philosophy||Software Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||Software Engineering,phd with specialization||__NONE__,1,False
Doctor of Philosophy||Textile Engineering,DPHIL degree||__NONE__,1,False
Doctor of Philosophy||Zoology,Ph. D. degree||Zoology,1,False
Doctor of Philosophy||Zoology,__NONE__||Zoology,1,False
Master of Arts||Economics,M A degree||Economics,1,False
Master of Arts||Economics,__NONE__||Economics,1,False
Master of Arts||English,Master of Arts||__NONE__,1,False
Master of Arts||English,__NONE__||English,1,False
Master of Arts||Geography,MA degree||Geography,1,False
Master of Arts||Geography,__NONE__||Geography,1,False
Master of Arts||Hindi,M. A. degree||Hindi,1,False
Master of Arts||Hindi,Master of Arts with specialization||__NONE__,1,False
Master of Arts||History,M A  degree||History,1,False
Master of Arts||History,Master of Arts||__NONE__,1,False
Master of Arts||History,__NONE__||History,1,False
Master of Arts||Political Science,M. A. Hons degree||Political Science,1,False
Master of Arts||Political Science,Master of Arts||__NONE__,1,False
Master of Arts||Political Science,MasterofArts||__NONE__,1,False
Master of Arts||Political Science,__NONE__||Political Science,1,False
Master of Arts||Psychology,Master of Arts||__NONE__,1,False
Master of Arts||Psychology,MasterofArts degree||Psychology,1,False
Master of Arts||Psychology,__NONE__||Psychology,1,False
Master of Arts||Public Administration,M  A  degree||Public Administration,1,False
Master of Arts||Public Administration,Master of Arts with specialization||__NONE__,1,False
Master of Arts||Public Administration,Master of Arts||__NONE__,1,False
Master of Arts||Sociology,Master of Arts||__NONE__,1,False
Master of Arts||Sociology,MasterofArts with specialization||__NONE__,1,False
Master of Arts||Sociology,m.a. degree||Sociology,1,False
Master of Business Administration||Banking and Finance,Bachelor of Engineering||Banking and Finance,1,False
Master of Business Administration||Banking and Finance,MBA degree||__NONE__,1,False
Master of Business Administration||Banking and Finance,Master of Business Administration||__NONE__,1,False
Master of Business Administration||Banking and Finance,Post Graduate Diploma||__NONE__,1,False
Master of Business Administration||Business Administration,Bachelor of Engineering||__NONE__,1,False
Master of Business Administration||Business Administration,EMBA Hons degree||Business Administration,1,False
Master of Business Administration||Business Administration,Master of Business Administration||__NONE__,1,False
Master of Business Administration||Business Administration,__NONE__||Business Administration,1,False
Master of Business Administration||Entrepreneurship,Bachelor of Engineering||__NONE__,1,False
Master of Business Administration||Entrepreneurship,M B A  degree||__NONE__,1,False
Master of Business Administration||Finance,Bachelor of Engineering||Finance,1,False
Master of Business Administration||Finance,M.B.A. Hons degree||__NONE__,1,False
Master of Business Administration||Human Resources Management,Bachelor of Engineering||Human Resources Management,1,False
Master of Business Administration||Human Resources Management,Master of Business Administration||__NONE__,1,False
Master of Business Administration||International Business,__NONE__||International Business,1,False
Master of Business Administration||International Business,__NONE__||__NONE__,1,False
Master of Business Administration||Marketing,Bachelor of Engineering||__NONE__,1,False
Master of Business Administration||Marketing,MBA degree||__NONE__,1,False
Master of Business Administration||Operations Management,Bachelor of Engineering||__NONE__,1,False
Master of Business Administration||Operations Management,Master of Engineering||Operations Management,1,False
Master of Commerce||Accounting,M Com degree||Accounting,1,False
Master of Commerce||Banking and Finance,M.Com Hons degree||Banking and Finance,1,False
Master of Commerce||Banking and Finance,Master of Commerce||__NONE__,1,False
Master of Commerce||Commerce,__NONE__||__NONE__,1,False
Master of Commerce||Commerce,master of commerce with specialization||__NONE__,1,False
Master of Computer Applications||Computer Applications,Bachelor of Computer Applications||__NONE__,1,False
Master of Computer Applications||Computer Applications,m c a degree||Computer Applications,1,False
Master of Engineering||Computer Science and Engineering,__NONE__||Information Technology,1,False
Master of Engineering||Computer Science and Engineering,m.e. degree||__NONE__,1,False
Master of Engineering||Electrical Engineering,ME Hons degree||Electrical Engineering,1,False
Master of Engineering||Electronics and Communication Engineering,M.ENG degree||Electronics and Communication Engineering,1,False
Master of Engineering||Electronics and Communication Engineering,__NONE__||Electronics and Communication Engineering,1,False
Master of Engineering||Mechanical Engineering,ME degree||Mechanical Engineering,1,False
Master of Engineering||Mechanical Engineering,Master of Engineering||__NONE__,1,False
Master of Engineering||Mechanical Engineering,__NONE__||Mechanical Engineering,1,False
Master of Science||Biochemistry,M. Sc Hons degree||Biochemistry,1,False
Master of Science||Biochemistry,Master of Science||__NONE__,1,False
Master of Science||Biochemistry,__NONE__||Biochemistry,1,False
Master of Science||Bioinformatics,MSc degree||__NONE__,1,False
Master of Science||Bioinformatics,Master of Science||__NONE__,1,False
Master of Science||Bioinformatics,__NONE__||Bioinformatics,1,False
Master of Science||Biology,MS degree||Biology,1,False
Master of Science||Biology,Master of Science||__NONE__,1,False
Master of Science||Biology,__NONE__||Biology,1,False
Master of Science||Chemistry,M.S. Hons degree||Chemistry,1,False
Master of Science||Chemistry,__NONE__||Chemistry,1,False
Master of Science||Computer Science and Engineering,m. sc degree||Computer Science and Engineering,1,False
Master of Science||Data Science,Master of Science||__NONE__,1,False
Master of Science||Data Science,msc degree||__NONE__,1,False
Master of Science||Mathematics,M.Sc Hons degree||Mathematics,1,False
Master of Science||Mathematics,Master of Science||__NONE__,1,False
Master of Science||Mathematics,__NONE__||Mathematics,1,False
Master of Science||Microbiology,M Sc degree||Microbiology,1,False
Master of Science||Microbiology,__NONE__||Microbiology,1,False
Master of Science||Physics,M. SC degree||__NONE__,1,False
Master of Science||Physics,Master of Science||__NONE__,1,False
Master of Science||Physics,__NONE__||Physics,1,False
Master of Science||Physics,__NONE__||__NONE__,1,False
Master of Science||Physics,master of science with specialization||__NONE__,1,False
Master of Science||Statistics,M.SC degree||Statistics,1,False
Master of Science||Statistics,__NONE__||Statistics,1,False
Master of Technology||Artificial Intelligence and Machine Learning,M.Tech Hons degree||Artificial Intelligence and Machine Learning,1,False
Master of Technology||Artificial Intelligence and Machine Learning,Master of Technology||__NONE__,1,False
Master of Technology||Biotechnology Engineering,M.Tech degree||Biotechnology Engineering,1,False
Master of Technology||Biotechnology Engineering,Master Tecnolgy||__NONE__,1,False
Master of Technology||Civil Engineering,M. TECH degree||Civil Engineering,1,False
Master of Technology||Civil Engineering,Master Bacheler with specialization||__NONE__,1,False
Master of Technology||Civil Engineering,Master of Technology||__NONE__,1,False
Master of Technology||Computer Science and Engineering,__NONE__||Computer Science and Engineering,1,False
Master of Technology||Cybersecurity,Master Tecnolgy degree||Cybersecurity,1,False
Master of Technology||Cybersecurity,Master of Technology||__NONE__,1,False
Master of Technology||Cybersecurity,__NONE__||Cybersecurity,1,False
Master of Technology||Data Science,Master Bacheler||__NONE__,1,False
Master of Technology||Data Science,m.tech degree||Data Science,1,False
Master of Technology||Electrical Engineering,Master of Technology||__NONE__,1,False
Master of Technology||Electrical Engineering,__NONE__||Electrical Engineering,1,False
Master of Technology||Electronics and Communication Engineering,MTECH degree||__NONE__,1,False
Master of Technology||Information Technology,MTech degree||Information Technology,1,False
Master of Technology||Information Technology,Master of Technology||__NONE__,1,False
Master of Technology||Mechanical Engineering,Master Bacheler degree||Mechanical Engineering,1,False
Master of Technology||Mechanical Engineering,__NONE__||Mechanical Engineering,1,False
Master of Technology||Software Engineering,Master Tecnolgy with specialization||__NONE__,1,False
Master of Technology||Software Engineering,__NONE__||Software Engineering,1,False
Doctor of Philosophy||Civil Engineering,Doctor of Philosophy||Civil Engineering,4,True
Doctor of Philosophy||Operations Management,Doctor of Philosophy||Operations Management,4,True
Bachelor of Engineering||Aerospace Engineering,Bachelor of Engineering||Aerospace Engineering,3,True
Bachelor of Engineering||Electrical Engineering,Bachelor of Engineering||Electrical Engineering,3,True
Bachelor of Engineering||Electronics and Communication Engineering,Bachelor of Engineering||Electronics and Communication Engineering,3,True
Bachelor of Engineering||Mechanical Engineering,Bachelor of Engineering||Mechanical Engineering,3,True
Bachelor of Technology||Metallurgical Engineering,Bachelor of Technology||Metallurgical Engineering,3,True
Bachelor of Technology||Production Engineering,Bachelor of Technology||Production Engineering,3,True
Bachelor of Technology||Textile Engineering,Bachelor of Technology||Textile Engineering,3,True
Doctor of Philosophy||Accounting,Doctor of Philosophy||Accounting,3,True
Doctor of Philosophy||Data Science,Doctor of Philosophy||Data Science,3,True
Master of Engineering||Civil Engineering,Master of Engineering||Civil Engineering,3,True
Bachelor of Engineering||Biotechnology Engineering,Bachelor of Engineering||Biotechnology Engineering,2,True
Bachelor of Engineering||Civil Engineering,Bachelor of Engineering||Civil Engineering,2,True
Bachelor of Engineering||Computer Science and Engineering,Bachelor of Engineering||Computer Science and Engineering,2,True
Bachelor of Science||Bioinformatics,Bachelor of Science||Bioinformatics,2,True
Bachelor of Science||Physics,Bachelor of Science||Physics,2,True
Bachelor of Science||Zoology,Bachelor of Science||Zoology,2,True
Bachelor of Technology||Computer Science and Engineering,Bachelor of Technology||Computer Science and Engineering,2,True
Bachelor of Technology||Cybersecurity,Bachelor of Technology||Cybersecurity,2,True
Bachelor of Technology||Information Technology,Bachelor of Technology||Information Technology,2,True
Bachelor of Technology||Mechanical Engineering,Bachelor of Technology||Mechanical Engineering,2,True
Bachelor of Technology||Software Engineering,Bachelor of Technology||Software Engineering,2,True
Doctor of Philosophy||Artificial Intelligence and Machine Learning,Doctor of Philosophy||Artificial Intelligence and Machine Learning,2,True
Doctor of Philosophy||Banking and Finance,Doctor of Philosophy||Banking and Finance,2,True
Doctor of Philosophy||Biotechnology Engineering,Doctor of Philosophy||Biotechnology Engineering,2,True
Doctor of Philosophy||Chemical Engineering,Doctor of Philosophy||Chemical Engineering,2,True
Doctor of Philosophy||Cybersecurity,Doctor of Philosophy||Cybersecurity,2,True
Doctor of Philosophy||Economics,Doctor of Philosophy||Economics,2,True
Doctor of Philosophy||Electronics and Communication Engineering,Doctor of Philosophy||Electronics and Communication Engineering,2,True
Doctor of Philosophy||Entrepreneurship,Doctor of Philosophy||Entrepreneurship,2,True
Doctor of Philosophy||History,Doctor of Philosophy||History,2,True
Doctor of Philosophy||Human Resources Management,Doctor of Philosophy||Human Resources Management,2,True
Doctor of Philosophy||Instrumentation Engineering,Doctor of Philosophy||Instrumentation Engineering,2,True
Doctor of Philosophy||International Business,Doctor of Philosophy||International Business,2,True
Doctor of Philosophy||Law,Doctor of Philosophy||Law,2,True
Doctor of Philosophy||Mass Communication,Doctor of Philosophy||Mass Communication,2,True
Doctor of Philosophy||Mining Engineering,Doctor of Philosophy||Mining Engineering,2,True
Doctor of Philosophy||Philosophy,Doctor of Philosophy||Philosophy,2,True
Doctor of Philosophy||Physics,Doctor of Philosophy||Physics,2,True
Doctor of Philosophy||Political Science,Doctor of Philosophy||Political Science,2,True
Doctor of Philosophy||Psychology,Doctor of Philosophy||Psychology,2,True
Doctor of Philosophy||Software Engineering,Doctor of Philosophy||Software Engineering,2,True
Doctor of Philosophy||Textile Engineering,Doctor of Philosophy||Textile Engineering,2,True
Master of Science||Chemistry,Master of Science||Chemistry,2,True
Master of Technology||Electronics and Communication Engineering,Master of Technology||Electronics and Communication Engineering,2,True
Master of Technology||Mechanical Engineering,Master of Technology||Mechanical Engineering,2,True
Bachelor of Arts||English,Bachelor of Arts||English,1,True
Bachelor of Arts||Mass Communication,Bachelor of Arts||Mass Communication,1,True
Bachelor of Arts||Psychology,Bachelor of Arts||Psychology,1,True
Bachelor of Engineering||Information Technology,Bachelor of Engineering||Information Technology,1,True
Bachelor of Engineering||Instrumentation Engineering,Bachelor of Engineering||Instrumentation Engineering,1,True
Bachelor of Engineering||Production Engineering,Bachelor of Engineering||Production Engineering,1,True
Bachelor of Science||Agriculture,Bachelor of Science||Agriculture,1,True
Bachelor of Science||Biochemistry,Bachelor of Science||Biochemistry,1,True
Bachelor of Science||Biology,Bachelor of Science||Biology,1,True
Bachelor of Science||Botany,Bachelor of Science||Botany,1,True
Bachelor of Science||Computer Science and Engineering,Bachelor of Science||Computer Science and Engineering,1,True
Bachelor of Science||Information Technology,Bachelor of Science||Information Technology,1,True
Bachelor of Science||Nursing,Bachelor of Science||Nursing,1,True
Bachelor of Science||Statistics,Bachelor of Science||Statistics,1,True
Bachelor of Technology||Aerospace Engineering,Bachelor of Technology||Aerospace Engineering,1,True
Bachelor of Technology||Artificial Intelligence and Machine Learning,Bachelor of Technology||Artificial Intelligence and Machine Learning,1,True
Bachelor of Technology||Biotechnology Engineering,Bachelor of Technology||Biotechnology Engineering,1,True
Bachelor of Technology||Civil Engineering,Bachelor of Technology||Civil Engineering,1,True
Bachelor of Technology||Data Science,Bachelor of Technology||Data Science,1,True
Bachelor of Technology||Electronics and Communication Engineering,Bachelor of Technology||Electronics and Communication Engineering,1,True
Bachelor of Technology||Environmental Engineering,Bachelor of Technology||Environmental Engineering,1,True
Bachelor of Technology||Food Technology,Bachelor of Technology||Food Technology,1,True
Bachelor of Technology||Instrumentation Engineering,Bachelor of Technology||Instrumentation Engineering,1,True
Doctor of Philosophy||Aerospace Engineering,Doctor of Philosophy||Aerospace Engineering,1,True
Doctor of Philosophy||Agriculture,Doctor of Philosophy||Agriculture,1,True
Doctor of Philosophy||Architecture,Doctor of Philosophy||Architecture,1,True
Doctor of Philosophy||Ayurveda,Doctor of Philosophy||Ayurveda,1,True
Doctor of Philosophy||Biochemistry,Doctor of Philosophy||Biochemistry,1,True
Doctor of Philosophy||Biology,Doctor of Philosophy||Biology,1,True
Doctor of Philosophy||Business Administration,Doctor of Philosophy||Business Administration,1,True
Doctor of Philosophy||Commerce,Doctor of Philosophy||Commerce,1,True
Doctor of Philosophy||Computer Science (Applications),Doctor of Philosophy||Computer Science (Applications),1,True
Doctor of Philosophy||Computer Science and Engineering,Doctor of Philosophy||Computer Science and Engineering,1,True
Doctor of Philosophy||Dentistry,Doctor of Philosophy||Dentistry,1,True
Doctor of Philosophy||Education,Doctor of Philosophy||Education,1,True
Doctor of Philosophy||Electrical Engineering,Doctor of Philosophy||Electrical Engineering,1,True
Doctor of Philosophy||General,Doctor of Philosophy||General,1,True
Doctor of Philosophy||Geography,Doctor of Philosophy||Geography,1,True
Doctor of Philosophy||Hindi,Doctor of Philosophy||Hindi,1,True
Doctor of Philosophy||Hotel Management,Doctor of Philosophy||Hotel Management,1,True
Doctor of Philosophy||Marketing,Doctor of Philosophy||Marketing,1,True
Doctor of Philosophy||Mechanical Engineering,Doctor of Philosophy||Mechanical Engineering,1,True
Doctor of Philosophy||Medicine,Doctor of Philosophy||Medicine,1,True
Doctor of Philosophy||Metallurgical Engineering,Doctor of Philosophy||Metallurgical Engineering,1,True
Doctor of Philosophy||Microbiology,Doctor of Philosophy||Microbiology,1,True
Doctor of Philosophy||Nursing,Doctor of Philosophy||Nursing,1,True
Doctor of Philosophy||Pharmacy,Doctor of Philosophy||Pharmacy,1,True
Doctor of Philosophy||Public Administration,Doctor of Philosophy||Public Administration,1,True
Doctor of Philosophy||Sociology,Doctor of Philosophy||Sociology,1,True
Doctor of Philosophy||Statistics,Doctor of Philosophy||Statistics,1,True
Doctor of Philosophy||Zoology,Doctor of Philosophy||Zoology,1,True
Master of Arts||English,Master of Arts||English,1,True
Master of Arts||Mass Communication,Master of Arts||Mass Communication,1,True
Master of Computer Applications||Computer Applications,Master of Computer Applications||Computer Applications,1,True
Master of Engineering||Computer Science and Engineering,Master of Engineering||Computer Science and Engineering,1,True
Master of Engineering||Electrical Engineering,Master of Engineering||Electrical Engineering,1,True
Master of Engineering||Electronics and Communication Engineering,Master of Engineering||Electronics and Communication Engineering,1,True
Master of Engineering||Mechanical Engineering,Master of Engineering||Mechanical Engineering,1,True
Master of Science||Computer Science and Engineering,Master of Science||Computer Science and Engineering,1,True
Master of Science||Data Science,Master of Science||Data Science,1,True
Master of Science||Microbiology,Master of Science||Microbiology,1,True
Master of Science||Physics,Master of Science||Physics,1,True
Master of Science||Statistics,Master of Science||Statistics,1,True
Master of Technology||Artificial Intelligence and Machine Learning,Master of Technology||Artificial Intelligence and Machine Learning,1,True
Master of Technology||Biotechnology Engineering,Master of Technology||Biotechnology Engineering,1,True
Master of Technology||Civil Engineering,Master of Technology||Civil Engineering,1,True
Master of Technology||Computer Science and Engineering,Master of Technology||Computer Science and Engineering,1,True
Master of Technology||Data Science,Master of Technology||Data Science,1,True
Master of Technology||Electrical Engineering,Master of Technology||Electrical Engineering,1,True
Master of Technology||Information Technology,Master of Technology||Information Technology,1,True
Master of Technology||Software Engineering,Master of Technology||Software Engineering,1,True
