expected_label,predicted_label,count,is_correct
Bachelor of Social Work,B S W,1,False
Bachelor of Social Work,BSW,1,False
Bachelor of Social Work,States Bachelor of Social Work,1,False
Bachelor of Social Work,US B S W,1,False
Bachelor of Social Work,US BSW,1,False
Bachelor of Social Work,US Bachelor of Social Work,1,False
Bachelor of Social Work,United States B S W,1,False
Bachelor of Social Work,United States BSW,1,False
Bachelor of Technology,B T E C H,1,False
Bachelor of Technology,BTECH,1,False
Bachelor of Technology,IN B T E C H,1,False
Bachelor of Technology,IN BTECH,1,False
Bachelor of Technology,India 4YEARBTECH,1,False
Bachelor of Technology,India B T E C H,1,False
Bachelor of Technology,India B Tech,1,False
Bachelor of Technology,India BTECH,1,False
Bachelor of Technology,India BTECHHONS,1,False
Bachelor of Technology,Indian 4YEARBTECH,1,False
Bachelor of Technology,Indian B T E C H,1,False
Bachelor of Technology,Indian BTECH,1,False
Bachelor of Technology,Indian BTECHHONS,1,False
Bachelor of Technology,Indian Tecnolgy of Technology,1,False
Bachelor's Degree,Gakushi,1,False
Bachelor's Degree,JP Gakushi,1,False
Bachelor's Degree,JP Japanese Bachelor,1,False
Bachelor's Degree,Japan Gakushi,1,False
Bachelor's Degree,Japan Japanese Bachelor,1,False
Bachelor's Degree,Japanese Bachelor,1,False
Bachelor's Degree,Japanese Gakushi,1,False
Bachelor's Degree,Japanese Japanese Bachelor,1,False
Brevet de Technicien Superieur,B T S,1,False
Brevet de Technicien Superieur,BTS,1,False
Brevet de Technicien Superieur,FR B T S,1,False
Brevet de Technicien Superieur,FR BTS,1,False
Brevet de Technicien Superieur,France B T S,1,False
Brevet de Technicien Superieur,France BTS,1,False
Brevet de Technicien Superieur,French B T S,1,False
Brevet de Technicien Superieur,French BTS,1,False
Diplom,D I P L,1,False
Diplom,DE D I P L,1,False
Diplom,DE Dipl.,1,False
Diplom,Dipl.,1,False
Diplom,German D I P L,1,False
Diplom,German Dipl.,1,False
Diplom,Germany D I P L,1,False
Diplom,Germany Dipl.,1,False
Diplome d'Ingenieur,FR I N G,1,False
Diplome d'Ingenieur,FR Ing,1,False
Diplome d'Ingenieur,France I N G,1,False
Diplome d'Ingenieur,France Ing,1,False
Diplome d'Ingenieur,French I N G,1,False
Diplome d'Ingenieur,French Ing,1,False
Diplome d'Ingenieur,I N G,1,False
Diplome d'Ingenieur,Ing,1,False
Doctor of Business Administration,UK D B A,1,False
Doctor of Business Administration,UK DBA,1,False
Doctor of Business Administration,US D B A,1,False
Doctor of Business Administration,US DBA,1,False
Doctor of Business Administration,United Kingdom D B A,1,False
Doctor of Business Administration,United Kingdom DBA,1,False
Doctor of Business Administration,United States D B A,1,False
Doctor of Business Administration,United States DBA,1,False
Doctor of Dental Surgery,D D S,1,False
Doctor of Dental Surgery,DDS,1,False
Doctor of Dental Surgery,States Doctor of Dental Surgery,1,False
Doctor of Dental Surgery,US D D S,1,False
Doctor of Dental Surgery,US DDS,1,False
Doctor of Dental Surgery,United States D D S,1,False
Doctor of Dental Surgery,United States DDS,1,False
Doctor of Education,UK Doctor of Education,1,False
Doctor of Education,UK E D D,1,False
Doctor of Education,UK EdD,1,False
Doctor of Education,US Doctor of Education,1,False
Doctor of Education,US E D D,1,False
Doctor of Education,US EdD,1,False
Doctor of Education,United Kingdom E D D,1,False
Doctor of Education,United Kingdom EdD,1,False
Doctor of Education,United States E D D,1,False
Doctor of Education,United States EdD,1,False
Doctor of Education,ited States Doctor of Education,1,False
Doctor of Education,ted Kingdom Doctor of Education,1,False
Doctor of Medicine,M D,1,False
Doctor of Medicine,US Doctor of Medicine,1,False
Doctor of Medicine,US M D,1,False
Doctor of Medicine,US MD,1,False
Doctor of Medicine,United States M D,1,False
Doctor of Medicine,United States MD,1,False
Doctor of Medicine,nited States Doctor of Medicine,1,False
Doctor of Nursing Practice,D N P,1,False
Doctor of Nursing Practice,DNP,1,False
Doctor of Nursing Practice,US D N P,1,False
Doctor of Nursing Practice,US DNP,1,False
Doctor of Nursing Practice,US Doctor of Nursing Practice,1,False
Doctor of Nursing Practice,United States D N P,1,False
Doctor of Nursing Practice,United States DNP,1,False
Doctor of Nursing Practice,ates Doctor of Nursing Practice,1,False
Doctor of Pharmacy,PharmD,1,False
Doctor of Pharmacy,US Doctor of Pharmacy,1,False
Doctor of Pharmacy,US PharmD,1,False
Doctor of Pharmacy,United States PharmD,1,False
Doctor of Pharmacy,nited States Doctor of Pharmacy,1,False
Doctor of Philosophy,DPHILHONS,1,False
Doctor of Philosophy,DPhil Hons,1,False
Doctor of Philosophy,IN D P H I L,1,False
Doctor of Philosophy,IN DPHIL,1,False
Doctor of Philosophy,IN DPHILHONS,1,False
Doctor of Philosophy,IN DPhil Hons,1,False
Doctor of Philosophy,IN Doctorate,1,False
Doctor of Philosophy,IN P H D,1,False
Doctor of Philosophy,IN PHD,1,False
Doctor of Philosophy,IN PHDHONS,1,False
Doctor of Philosophy,IN Ph. D.,1,False
Doctor of Philosophy,IN Ph. D. Hons,1,False
Doctor of Philosophy,IN Ph.D Hons,1,False
Doctor of Philosophy,India D P H I L,1,False
Doctor of Philosophy,India DPHIL,1,False
Doctor of Philosophy,India DPHILHONS,1,False
Doctor of Philosophy,India DPhil Hons,1,False
Doctor of Philosophy,India Doctorate,1,False
Doctor of Philosophy,India P H D,1,False
Doctor of Philosophy,India PHD,1,False
Doctor of Philosophy,India PHDHONS,1,False
Doctor of Philosophy,India Ph. D.,1,False
Doctor of Philosophy,India Ph. D. Hons,1,False
Doctor of Philosophy,India Ph.D Hons,1,False
Doctor of Philosophy,Indian D P H I L,1,False
Doctor of Philosophy,Indian DPHIL,1,False
Doctor of Philosophy,Indian DPHILHONS,1,False
Doctor of Philosophy,Indian DPhil Hons,1,False
Doctor of Philosophy,Indian Doctorate,1,False
Doctor of Philosophy,Indian P H D,1,False
Doctor of Philosophy,Indian PHD,1,False
Doctor of Philosophy,Indian PHDHONS,1,False
Doctor of Philosophy,Indian Ph. D.,1,False
Doctor of Philosophy,Indian Ph. D. Hons,1,False
Doctor of Philosophy,Indian Ph.D Hons,1,False
Doctor of Philosophy,PHDHONS,1,False
Doctor of Philosophy,Ph. D. Hons,1,False
Doctor of Philosophy,Ph.D Hons,1,False
Doctor of Philosophy,UK D P H I L,1,False
Doctor of Philosophy,UK DPhil,1,False
Doctor of Philosophy,UK Doctorate,1,False
Doctor of Philosophy,UK P H D,1,False
Doctor of Philosophy,UK Ph. D.,1,False
Doctor of Philosophy,UK PhD,1,False
Doctor of Philosophy,US Doctorate,1,False
Doctor of Philosophy,US P H D,1,False
Doctor of Philosophy,US Ph. D.,1,False
Doctor of Philosophy,US PhD,1,False
Doctor of Philosophy,United Kingdom D P H I L,1,False
Doctor of Philosophy,United Kingdom DPhil,1,False
Doctor of Philosophy,United Kingdom Doctorate,1,False
Doctor of Philosophy,United Kingdom P H D,1,False
Doctor of Philosophy,United Kingdom Ph. D.,1,False
Doctor of Philosophy,United Kingdom PhD,1,False
Doctor of Philosophy,United States Doctorate,1,False
Doctor of Philosophy,United States P H D,1,False
Doctor of Philosophy,United States Ph. D.,1,False
Doctor of Philosophy,United States PhD,1,False
Doctor of Psychology,P S Y D,1,False
Doctor of Psychology,PsyD,1,False
Doctor of Psychology,US Doctor of Psychology,1,False
Doctor of Psychology,US P S Y D,1,False
Doctor of Psychology,US PsyD,1,False
Doctor of Psychology,United States P S Y D,1,False
Doctor of Psychology,United States PsyD,1,False
Doctor of Psychology,ted States Doctor of Psychology,1,False
Doctorado,ES Doctorado,1,False
Doctorado,ES Doctorate,1,False
Doctorado,ES P H D,1,False
Doctorado,ES Ph. D.,1,False
Doctorado,ES PhD,1,False
Doctorado,ES Spanish Doctorate,1,False
Doctorado,Spain Doctorado,1,False
Doctorado,Spain Doctorate,1,False
Doctorado,Spain P H D,1,False
Doctorado,Spain Ph. D.,1,False
Doctorado,Spain PhD,1,False
Doctorado,Spain Spanish Doctorate,1,False
Doctorado,Spanish Doctorado,1,False
Doctorado,Spanish Doctorate,1,False
Doctorado,Spanish P H D,1,False
Doctorado,Spanish Ph. D.,1,False
Doctorado,Spanish PhD,1,False
Doctorado,Spanish Spanish Doctorate,1,False
Doctoral Degree,AU Doctorate,1,False
Doctoral Degree,AU P H D,1,False
Doctoral Degree,AU Ph. D.,1,False
Doctoral Degree,AU PhD,1,False
Doctoral Degree,Australia Doctorate,1,False
Doctoral Degree,Australia P H D,1,False
Doctoral Degree,Australia Ph. D.,1,False
Doctoral Degree,Australia PhD,1,False
Doctoral Degree,Australian Doctorate,1,False
Doctoral Degree,Australian P H D,1,False
Doctoral Degree,Australian Ph. D.,1,False
Doctoral Degree,Australian PhD,1,False
Doctoral Degree,B O S H I,1,False
Doctoral Degree,Bologna Bologna Doctorate,1,False
Doctoral Degree,Bologna Doctorate,1,False
Doctoral Degree,Bologna P H D,1,False
Doctoral Degree,Bologna Ph. D.,1,False
Doctoral Degree,Bologna PhD,1,False
Doctoral Degree,Boshi,1,False
Doctoral Degree,CN B O S H I,1,False
Doctoral Degree,CN Boshi,1,False
Doctoral Degree,CN Chinese Doctorate,1,False
Doctoral Degree,China B O S H I,1,False
Doctoral Degree,China Boshi,1,False
Doctoral Degree,China Chinese Doctorate,1,False
Doctoral Degree,Chinese B O S H I,1,False
Doctoral Degree,Chinese Boshi,1,False
Doctoral Degree,Chinese Chinese Doctorate,1,False
Doctoral Degree,Chinese Doctorate,1,False
Doctoral Degree,EU Bologna Doctorate,1,False
Doctoral Degree,EU Doctorate,1,False
Doctoral Degree,EU P H D,1,False
Doctoral Degree,EU Ph. D.,1,False
Doctoral Degree,EU PhD,1,False
Doctoral Degree,Hakushi,1,False
Doctoral Degree,Higher Education Area Doctorate,1,False
Doctoral Degree,JP Hakushi,1,False
Doctoral Degree,JP Japanese Doctorate,1,False
Doctoral Degree,Japan Hakushi,1,False
Doctoral Degree,Japan Japanese Doctorate,1,False
Doctoral Degree,Japanese Doctorate,1,False
Doctoral Degree,Japanese Hakushi,1,False
Doctoral Degree,Japanese Japanese Doctorate,1,False
Doctoral Degree,an Higher Education Area Ph. D.,1,False
Doctoral Degree,ducation Area Bologna Doctorate,1,False
Doctoral Degree,ean Higher Education Area P H D,1,False
Doctoral Degree,opean Higher Education Area PhD,1,False
Doctorat,FR Doctorat,1,False
Doctorat,FR Doctorate,1,False
Doctorat,FR French Doctorate,1,False
Doctorat,FR P H D,1,False
Doctorat,FR Ph. D.,1,False
Doctorat,FR PhD,1,False
Doctorat,France Doctorat,1,False
Doctorat,France Doctorate,1,False
Doctorat,France French Doctorate,1,False
Doctorat,France P H D,1,False
Doctorat,France Ph. D.,1,False
Doctorat,France PhD,1,False
Doctorat,French Doctorat,1,False
Doctorat,French Doctorate,1,False
Doctorat,French French Doctorate,1,False
Doctorat,French P H D,1,False
Doctorat,French Ph. D.,1,False
Doctorat,French PhD,1,False
Dottorato di Ricerca,IT Doctorate,1,False
Dottorato di Ricerca,IT Dottorato di Ricerca,1,False
Dottorato di Ricerca,IT Italian Doctorate,1,False
Dottorato di Ricerca,IT P H D,1,False
Dottorato di Ricerca,IT Ph. D.,1,False
Dottorato di Ricerca,IT PhD,1,False
Dottorato di Ricerca,Italian Doctorate,1,False
Dottorato di Ricerca,Italian Dottorato di Ricerca,1,False
Dottorato di Ricerca,Italian Italian Doctorate,1,False
Dottorato di Ricerca,Italian P H D,1,False
Dottorato di Ricerca,Italian Ph. D.,1,False
Dottorato di Ricerca,Italian PhD,1,False
Dottorato di Ricerca,Italy Doctorate,1,False
Dottorato di Ricerca,Italy Dottorato di Ricerca,1,False
Dottorato di Ricerca,Italy Italian Doctorate,1,False
Dottorato di Ricerca,Italy P H D,1,False
Dottorato di Ricerca,Italy Ph. D.,1,False
Dottorato di Ricerca,Italy PhD,1,False
Doutorado,BR Brazilian Doctorate,1,False
Doutorado,BR Doctorate,1,False
Doutorado,BR Doutorado,1,False
Doutorado,BR P H D,1,False
Doutorado,BR Ph. D.,1,False
Doutorado,BR PhD,1,False
Doutorado,Brazil Brazilian Doctorate,1,False
Doutorado,Brazil Doctorate,1,False
Doutorado,Brazil Doutorado,1,False
Doutorado,Brazil P H D,1,False
Doutorado,Brazil Ph. D.,1,False
Doutorado,Brazil PhD,1,False
Doutorado,Brazilian Brazilian Doctorate,1,False
Doutorado,Brazilian Doctorate,1,False
Doutorado,Brazilian Doutorado,1,False
Doutorado,Brazilian P H D,1,False
Doutorado,Brazilian Ph. D.,1,False
Doutorado,Brazilian PhD,1,False
Especializacao,BR E S P,1,False
Especializacao,BR Esp.,1,False
Especializacao,BR Especializacao,1,False
Especializacao,BR Lato Sensu Specialization,1,False
Especializacao,Brazil E S P,1,False
Especializacao,Brazil Esp.,1,False
Especializacao,Brazil Especializacao,1,False
Especializacao,Brazilian E S P,1,False
Especializacao,Brazilian Esp.,1,False
Especializacao,Brazilian Especializacao,1,False
Especializacao,E S P,1,False
Especializacao,Esp.,1,False
Especializacao,Lato Sensu Specialization,1,False
Especializacao,ilian Lato Sensu Specialization,1,False
Especializacao,razil Lato Sensu Specialization,1,False
Foundation Degree,F D,1,False
Foundation Degree,F D A,1,False
Foundation Degree,F D S C,1,False
Foundation Degree,FdA,1,False
Foundation Degree,FdSc,1,False
Foundation Degree,UK F D,1,False
Foundation Degree,UK F D A,1,False
Foundation Degree,UK F D S C,1,False
Foundation Degree,UK Fd,1,False
Foundation Degree,UK FdA,1,False
Foundation Degree,UK FdSc,1,False
Foundation Degree,United Kingdom F D,1,False
Foundation Degree,United Kingdom F D A,1,False
Foundation Degree,United Kingdom F D S C,1,False
Foundation Degree,United Kingdom Fd,1,False
Foundation Degree,United Kingdom FdA,1,False
Foundation Degree,United Kingdom FdSc,1,False
HBO Bachelor,Bachelor of Commerce,1,False
HBO Bachelor,Dutch H B O B,1,False
HBO Bachelor,Dutch H.B.O.B.,1,False
HBO Bachelor,Dutch HBO B,1,False
HBO Bachelor,Dutch HBO Bachelor,1,False
HBO Bachelor,Dutch HBOBACHELOR,1,False
HBO Bachelor,H B O B,1,False
HBO Bachelor,H.B.O.B.,1,False
HBO Bachelor,HBO B,1,False
HBO Bachelor,HBOBACHELOR,1,False
HBO Bachelor,NL H B O B,1,False
HBO Bachelor,NL H.B.O.B.,1,False
HBO Bachelor,NL HBO B,1,False
HBO Bachelor,NL HBO Bachelor,1,False
HBO Bachelor,NL HBOBACHELOR,1,False
HBO Bachelor,Netherlands H B O B,1,False
HBO Bachelor,Netherlands H.B.O.B.,1,False
HBO Bachelor,Netherlands HBO B,1,False
HBO Bachelor,Netherlands HBO Bachelor,1,False
HBO Bachelor,Netherlands HBOBACHELOR,1,False
HBO Master,Applied Sciences Master,1,False
HBO Master,Dutch Applied Sciences Master,1,False
HBO Master,Dutch H B O M,1,False
HBO Master,Dutch H.B.O.M.,1,False
HBO Master,Dutch HBO M,1,False
HBO Master,Dutch HBO Master,1,False
HBO Master,Dutch HBOMASTER,1,False
HBO Master,H B O M,1,False
HBO Master,H.B.O.M.,1,False
HBO Master,HBO M,1,False
HBO Master,HBOMASTER,1,False
HBO Master,NL Applied Sciences Master,1,False
HBO Master,NL H B O M,1,False
HBO Master,NL H.B.O.M.,1,False
HBO Master,NL HBO M,1,False
HBO Master,NL HBO Master,1,False
HBO Master,NL HBOMASTER,1,False
HBO Master,Netherlands H B O M,1,False
HBO Master,Netherlands H.B.O.M.,1,False
HBO Master,Netherlands HBO M,1,False
HBO Master,Netherlands HBO Master,1,False
HBO Master,Netherlands HBOMASTER,1,False
HBO Master,erlands Applied Sciences Master,1,False
Honours Degree,Bachelor of Computer Applications,1,False
Honours Degree,H O N S,1,False
Honours Degree,Hons,1,False
Honours Degree,South Africa Bachelor Honours,1,False
Honours Degree,South Africa H O N S,1,False
Honours Degree,South Africa Hons,1,False
Honours Degree,South African Bachelor Honours,1,False
Honours Degree,South African H O N S,1,False
Honours Degree,South African Hons,1,False
Honours Degree,ZA Bachelor Honours,1,False
Honours Degree,ZA H O N S,1,False
Honours Degree,ZA Hons,1,False
Juris Doctor,Doctor of Jurisprudence,1,False
Juris Doctor,J D,1,False
Juris Doctor,JURISDOCTOR,1,False
Juris Doctor,States Doctor of Jurisprudence,1,False
Juris Doctor,US Doctor of Jurisprudence,1,False
Juris Doctor,US J D,1,False
Juris Doctor,US JD,1,False
Juris Doctor,US JURISDOCTOR,1,False
Juris Doctor,US Juris Doctor,1,False
Juris Doctor,United States J D,1,False
Juris Doctor,United States JD,1,False
Juris Doctor,United States JURISDOCTOR,1,False
Juris Doctor,United States Juris Doctor,1,False
Laurea Magistrale,IT L M,1,False
Laurea Magistrale,IT LM,1,False
Laurea Magistrale,IT Laurea Magistrale,1,False
Laurea Magistrale,IT Second Cycle Laurea,1,False
Laurea Magistrale,Italian L M,1,False
Laurea Magistrale,Italian LM,1,False
Laurea Magistrale,Italian Laurea Magistrale,1,False
Laurea Magistrale,Italian Second Cycle Laurea,1,False
Laurea Magistrale,Italy L M,1,False
Laurea Magistrale,Italy LM,1,False
Laurea Magistrale,Italy Laurea Magistrale,1,False
Laurea Magistrale,Italy Second Cycle Laurea,1,False
Laurea Magistrale,L M,1,False
Laurea Magistrale,Second Cycle Laurea,1,False
Laurea Magistrale a Ciclo Unico,IT L M C U,1,False
Laurea Magistrale a Ciclo Unico,IT LMCU,1,False
Laurea Magistrale a Ciclo Unico,Italian L M C U,1,False
Laurea Magistrale a Ciclo Unico,Italian LMCU,1,False
Laurea Magistrale a Ciclo Unico,Italy L M C U,1,False
Laurea Magistrale a Ciclo Unico,Italy LMCU,1,False
Laurea Magistrale a Ciclo Unico,L M C U,1,False
Laurea Magistrale a Ciclo Unico,LMCU,1,False
Laurea Triennale,First Cycle Laurea,1,False
Laurea Triennale,IT First Cycle Laurea,1,False
Laurea Triennale,IT L T,1,False
Laurea Triennale,IT LT,1,False
Laurea Triennale,IT Laurea Triennale,1,False
Laurea Triennale,Italian First Cycle Laurea,1,False
Laurea Triennale,Italian L T,1,False
Laurea Triennale,Italian LT,1,False
Laurea Triennale,Italian Laurea Triennale,1,False
Laurea Triennale,Italy First Cycle Laurea,1,False
Laurea Triennale,Italy L T,1,False
Laurea Triennale,Italy LT,1,False
Laurea Triennale,Italy Laurea Triennale,1,False
Laurea Triennale,L T,1,False
Licence,FR French Licence,1,False
Licence,FR Licence,1,False
Licence,France French Licence,1,False
Licence,France Licence,1,False
Licence,French French Licence,1,False
Licence,French Licence,1,False
Licence Professionnelle,FR L P,1,False
Licence Professionnelle,FR LP,1,False
Licence Professionnelle,FR Licence Professionnelle,1,False
Licence Professionnelle,FR Professional Licence,1,False
Licence Professionnelle,France L P,1,False
Licence Professionnelle,France LP,1,False
Licence Professionnelle,France Licence Professionnelle,1,False
Licence Professionnelle,France Professional Licence,1,False
Licence Professionnelle,French L P,1,False
Licence Professionnelle,French LP,1,False
Licence Professionnelle,French Licence Professionnelle,1,False
Licence Professionnelle,French Professional Licence,1,False
Licence Professionnelle,L P,1,False
Licence Professionnelle,Professional Licence,1,False
Licenciatura,BR L I C,1,False
Licenciatura,BR Lic.,1,False
Licenciatura,BR Licenciatura,1,False
Licenciatura,Brazil L I C,1,False
Licenciatura,Brazil Lic.,1,False
Licenciatura,Brazil Licenciatura,1,False
Licenciatura,Brazilian L I C,1,False
Licenciatura,Brazilian Lic.,1,False
Licenciatura,Brazilian Licenciatura,1,False
Licenciatura,L I C,1,False
Licenciatura,Lic.,1,False
Magister Artium,DE M A,1,False
Magister Artium,DE MA,1,False
Magister Artium,DE Magister,1,False
Magister Artium,DE Magister Artium,1,False
Magister Artium,German M A,1,False
Magister Artium,German MA,1,False
Magister Artium,German Magister,1,False
Magister Artium,German Magister Artium,1,False
Magister Artium,Germany M A,1,False
Magister Artium,Germany MA,1,False
Magister Artium,Germany Magister,1,False
Magister Artium,Germany Magister Artium,1,False
Magister Artium,Magister,1,False
Master,FR French Master,1,False
Master,FR Master,1,False
Master,France French Master,1,False
Master,France Master,1,False
Master,French French Master,1,False
Master,French Master,1,False
Master Degree,Bologna Bologna Master,1,False
Master Degree,Bologna M A M S C,1,False
Master Degree,Bologna M.A.M.S.C.,1,False
Master Degree,CN Chinese Master,1,False
Master Degree,CN Shuoshi,1,False
Master Degree,China Chinese Master,1,False
Master Degree,China Shuoshi,1,False
Master Degree,Chinese Chinese Master,1,False
Master Degree,Chinese Shuoshi,1,False
Master Degree,EU Bologna Master,1,False
Master Degree,EU M A M S C,1,False
Master Degree,EU M.A.M.S.C.,1,False
Master Degree,Higher Education Area M A M S C,1,False
Master Degree,M A M S C,1,False
Master Degree,M.A.M.S.C.,1,False
Master Degree,Shuoshi,1,False
Master Degree,igher Education Area M.A.M.S.C.,1,False
Master Degree,r Education Area Bologna Master,1,False
Master Universitario,ES Master,1,False
Master Universitario,ES Master Universitario,1,False
Master Universitario,Spain Master,1,False
Master Universitario,Spain Master Universitario,1,False
Master Universitario,Spanish Master,1,False
Master Universitario,Spanish Master Universitario,1,False
Master of Applied Science,CA M A S C,1,False
Master of Applied Science,CA MASc,1,False
Master of Applied Science,Canada M A S C,1,False
Master of Applied Science,Canada MASc,1,False
Master of Applied Science,Canadian M A S C,1,False
Master of Applied Science,Canadian MASc,1,False
Master of Applied Science,M A S C,1,False
Master of Applied Science,MASc,1,False
Master of Applied Science,adian Master of Applied Science,1,False
Master of Arts,A M,1,False
Master of Arts,Artium Magister,1,False
Master of Arts,IN M A,1,False
Master of Arts,IN MA,1,False
Master of Arts,IN MAHONS,1,False
Master of Arts,India M A,1,False
Master of Arts,India MA,1,False
Master of Arts,India MAHONS,1,False
Master of Arts,India MasterofArts,1,False
Master of Arts,Indian M A,1,False
Master of Arts,Indian MA,1,False
Master of Arts,Indian MAHONS,1,False
Master of Arts,Indian MasterofArts,1,False
Master of Arts,MAHONS,1,False
Master of Arts,UK M A,1,False
Master of Arts,UK MA,1,False
Master of Arts,US A M,1,False
Master of Arts,US AM,1,False
Master of Arts,US Artium Magister,1,False
Master of Arts,US M A,1,False
Master of Arts,US MA,1,False
Master of Arts,United Kingdom M A,1,False
Master of Arts,United Kingdom MA,1,False
Master of Arts,United Kingdom Master of Arts,1,False
Master of Arts,United States A M,1,False
Master of Arts,United States AM,1,False
Master of Arts,United States Artium Magister,1,False
Master of Arts,United States M A,1,False
Master of Arts,United States MA,1,False
Master of Arts,United States Master of Arts,1,False
Master of Business Administration,E M B A,1,False
Master of Business Administration,EMBAHONS,1,False
Master of Business Administration,IN E M B A,1,False
Master of Business Administration,IN EMBAHONS,1,False
Master of Business Administration,IN M B A,1,False
Master of Business Administration,IN MBA,1,False
Master of Business Administration,IN MBAHONS,1,False
Master of Business Administration,India E M B A,1,False
Master of Business Administration,India EMBA,1,False
Master of Business Administration,India EMBAHONS,1,False
Master of Business Administration,India M B A,1,False
Master of Business Administration,India MBA,1,False
Master of Business Administration,India MBAHONS,1,False
Master of Business Administration,Indian E M B A,1,False
Master of Business Administration,Indian EMBA,1,False
Master of Business Administration,Indian EMBAHONS,1,False
Master of Business Administration,Indian M B A,1,False
Master of Business Administration,Indian MBA,1,False
Master of Business Administration,Indian MBAHONS,1,False
Master of Business Administration,MBAHONS,1,False
Master of Business Administration,UK M B A,1,False
Master of Business Administration,UK MBA,1,False
Master of Business Administration,US M B A,1,False
Master of Business Administration,US MBA,1,False
Master of Business Administration,United Kingdom M B A,1,False
Master of Business Administration,United Kingdom MBA,1,False
Master of Business Administration,United States M B A,1,False
Master of Business Administration,United States MBA,1,False
Master of Commerce,IN M C O M,1,False
Master of Commerce,IN M Com,1,False
Master of Commerce,IN MCOMHONS,1,False
Master of Commerce,India M C O M,1,False
Master of Commerce,India M Com,1,False
Master of Commerce,India MCOM,1,False
Master of Commerce,India MCOMHONS,1,False
Master of Commerce,India MCom Hons,1,False
Master of Commerce,Indian M C O M,1,False
Master of Commerce,Indian M Com,1,False
Master of Commerce,Indian MCOM,1,False
Master of Commerce,Indian MCOMHONS,1,False
Master of Commerce,Indian MCom Hons,1,False
Master of Commerce,M C O M,1,False
Master of Commerce,M Com,1,False
Master of Commerce,MCOMHONS,1,False
Master of Computer Applications,IN MCA,1,False
Master of Computer Applications,IN MCA Hons,1,False
Master of Computer Applications,IN MCAHONS,1,False
Master of Computer Applications,India M C A,1,False
Master of Computer Applications,India MCA,1,False
Master of Computer Applications,India MCA Hons,1,False
Master of Computer Applications,India MCAHONS,1,False
Master of Computer Applications,Indian M C A,1,False
Master of Computer Applications,Indian MCA,1,False
Master of Computer Applications,Indian MCA Hons,1,False
Master of Computer Applications,Indian MCAHONS,1,False
Master of Computer Applications,MCA,1,False
Master of Computer Applications,MCA Hons,1,False
Master of Computer Applications,MCAHONS,1,False
Master of Engineering,DE M E N G,1,False
Master of Engineering,DE MEng,1,False
Master of Engineering,German M E N G,1,False
Master of Engineering,German MEng,1,False
Master of Engineering,Germany M E N G,1,False
Master of Engineering,Germany MEng,1,False
Master of Engineering,IN M E,1,False
Master of Engineering,IN M E N G,1,False
Master of Engineering,IN M Eng,1,False
Master of Engineering,IN ME,1,False
Master of Engineering,IN MEHONS,1,False
Master of Engineering,IN MENGHONS,1,False
Master of Engineering,India M E,1,False
Master of Engineering,India M E N G,1,False
Master of Engineering,India M Eng,1,False
Master of Engineering,India ME,1,False
Master of Engineering,India MEHONS,1,False
Master of Engineering,India MENGHONS,1,False
Master of Engineering,India MEng,1,False
Master of Engineering,Indian M E,1,False
Master of Engineering,Indian M E N G,1,False
Master of Engineering,Indian M Eng,1,False
Master of Engineering,Indian ME,1,False
Master of Engineering,Indian MEHONS,1,False
Master of Engineering,Indian MENGHONS,1,False
Master of Engineering,Indian MEng,1,False
Master of Engineering,M Eng,1,False
Master of Engineering,MEHONS,1,False
Master of Engineering,UK M E N G,1,False
Master of Engineering,UK MENGHONS,1,False
Master of Engineering,UK MEng,1,False
Master of Engineering,UK MEng Hons,1,False
Master of Engineering,US M E,1,False
Master of Engineering,US M E N G,1,False
Master of Engineering,US ME,1,False
Master of Engineering,US MEng,1,False
Master of Engineering,United Kingdom M E N G,1,False
Master of Engineering,United Kingdom MENGHONS,1,False
Master of Engineering,United Kingdom MEng,1,False
Master of Engineering,United Kingdom MEng Hons,1,False
Master of Engineering,United States M E,1,False
Master of Engineering,United States M E N G,1,False
Master of Engineering,United States ME,1,False
Master of Engineering,United States MEng,1,False
Master of Fine Arts,M F A,1,False
Master of Fine Arts,MFA,1,False
Master of Fine Arts,US M F A,1,False
Master of Fine Arts,US MFA,1,False
Master of Fine Arts,US Master of Fine Arts,1,False
Master of Fine Arts,United States M F A,1,False
Master of Fine Arts,United States MFA,1,False
Master of Fine Arts,ited States Master of Fine Arts,1,False
Master of Laws,L L M,1,False
Master of Laws,LLM,1,False
Master of Laws,UK L L M,1,False
Master of Laws,UK LLM,1,False
Master of Laws,United Kingdom L L M,1,False
Master of Laws,United Kingdom LLM,1,False
Master of Laws,United Kingdom Master of Laws,1,False
Master of Philosophy,M P H I L,1,False
Master of Philosophy,MPhil,1,False
Master of Philosophy,UK M P H I L,1,False
Master of Philosophy,UK MPhil,1,False
Master of Philosophy,United Kingdom M P H I L,1,False
Master of Philosophy,United Kingdom MPhil,1,False
Master of Philosophy,ed Kingdom Master of Philosophy,1,False
Master of Public Administration,M P A,1,False
Master of Public Administration,MPA,1,False
Master of Public Administration,US M P A,1,False
Master of Public Administration,US MPA,1,False
Master of Public Administration,United States M P A,1,False
Master of Public Administration,United States MPA,1,False
Master of Public Health,M P H,1,False
Master of Public Health,MPH,1,False
Master of Public Health,States Master of Public Health,1,False
Master of Public Health,US M P H,1,False
Master of Public Health,US MPH,1,False
Master of Public Health,US Master of Public Health,1,False
Master of Public Health,United States M P H,1,False
Master of Public Health,United States MPH,1,False
