expected_label,predicted_label,count,is_correct
Bachelor of Technology||Cybersecurity,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Data Science,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Environmental Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Finance,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Food Technology,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Information Technology,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Mathematics,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||__NONE__,B.T Hons||__NONE__,1,False
Bachelor of Technology||__NONE__,B.T||__NONE__,1,False
Bachelor of Technology||__NONE__,Engg of Techn||__NONE__,1,False
Bachelor of Technology||__NONE__,__NONE__||__NONE__,1,False
Bachelor of Technology||__NONE__,b.t||__NONE__,1,False
Diploma in Engineering||__NONE__,POLYT||__NONE__,1,False
Diploma in Engineering||__NONE__,Polyt Hons||__NONE__,1,False
Diploma in Engineering||__NONE__,Polyt||__NONE__,1,False
Diploma in Engineering||__NONE__,__NONE__||__NONE__,1,False
Diploma in Engineering||__NONE__,polyt||__NONE__,1,False
Doctor of Philosophy||Biochemistry,PDH in Biochemistry||Biochemistry,1,False
Doctor of Philosophy||Biochemistry,PDh in Biochemistry||Biochemistry,1,False
Doctor of Philosophy||Bioinformatics,PDH in Bioinformatics||Bioinformatics,1,False
Doctor of Philosophy||Bioinformatics,PDh in Bioinformatics||Bioinformatics,1,False
Doctor of Philosophy||Biology,PDH in Biology||Biology,1,False
Doctor of Philosophy||Biology,PDh in Biology||Biology,1,False
Doctor of Philosophy||Botany,PDH in Botany||Botany,1,False
Doctor of Philosophy||Botany,PDh in Botany||Botany,1,False
Doctor of Philosophy||Chemistry,PDH in Chemistry||Chemistry,1,False
Doctor of Philosophy||Chemistry,PDh in Chemistry||Chemistry,1,False
Doctor of Philosophy||Geology,PDH in Geology||Geology,1,False
Doctor of Philosophy||Geology,PDh in Geology||Geology,1,False
Doctor of Philosophy||Mathematics,PDH in Mathematics||Mathematics,1,False
Doctor of Philosophy||Mathematics,PDh in Mathematics||Mathematics,1,False
Doctor of Philosophy||Microbiology,PDH in Microbiology||Microbiology,1,False
Doctor of Philosophy||Microbiology,PDh in Microbiology||Microbiology,1,False
Doctor of Philosophy||Physics,PDH in Physics||Physics,1,False
Doctor of Philosophy||Physics,PDh in Physics||Physics,1,False
Doctor of Philosophy||Statistics,PDH in Statistics||Statistics,1,False
Doctor of Philosophy||Statistics,PDh in Statistics||Statistics,1,False
Doctor of Philosophy||Zoology,PDH in Zoology||Zoology,1,False
Doctor of Philosophy||Zoology,PDh in Zoology||Zoology,1,False
Doctor of Philosophy||__NONE__,DoctorofP||__NONE__,1,False
Doctor of Philosophy||__NONE__,PDH Hons||__NONE__,1,False
Doctor of Philosophy||__NONE__,PDh Hons||__NONE__,1,False
Master of Arts||__NONE__,M. . Hons||__NONE__,1,False
Master of Arts||__NONE__,M. .||__NONE__,1,False
Master of Arts||__NONE__,M. A. oHns||__NONE__,1,False
Master of Arts||__NONE__,M.A. oHns||__NONE__,1,False
Master of Arts||__NONE__,Master of Computer Applications||__NONE__,1,False
Master of Arts||__NONE__,Master||__NONE__,1,False
Master of Arts||__NONE__,m. .||__NONE__,1,False
Master of Business Administration||Accounting,M. cS in Accounting||Accounting,1,False
Master of Business Administration||Banking and Finance,M. cS in Banking and Finance||Banking and Finance,1,False
Master of Business Administration||Commerce,M. cS in Commerce||Commerce,1,False
Master of Business Administration||Entrepreneurship,M. cS in Entrepreneurship||Entrepreneurship,1,False
Master of Business Administration||Finance,M. cS in Finance||Finance,1,False
Master of Business Administration||Finance,Master of Science||__NONE__,1,False
Master of Business Administration||International Business,M. cS in International Business||International Business,1,False
Master of Business Administration||Marketing,M. cS in Marketing||Marketing,1,False
Master of Business Administration||Operations Management,M. cS in Operations Management||Operations Management,1,False
Master of Business Administration||__NONE__,Bachelor of Arts||__NONE__,1,False
Master of Business Administration||__NONE__,Master of Science||__NONE__,1,False
Master of Commerce||__NONE__,M. OCM||__NONE__,1,False
Master of Commerce||__NONE__,M. oCm Hons||__NONE__,1,False
Master of Commerce||__NONE__,M. oCm||__NONE__,1,False
Master of Commerce||__NONE__,Master of Arts||__NONE__,1,False
Master of Commerce||__NONE__,__NONE__||__NONE__,1,False
Master of Commerce||__NONE__,m. ocm||__NONE__,1,False
Master of Computer Applications||Computer Applications,M. cS in Computer Applications||Computer Applications,1,False
Master of Computer Applications||Computer Science (Applications),Master of Computer Applications||Computer Science and Engineering,1,False
Master of Computer Applications||__NONE__,Bachelor of Science||__NONE__,1,False
Master of Computer Applications||__NONE__,M.C.A. oHns||__NONE__,1,False
Master of Computer Applications||__NONE__,Master of Commerce||__NONE__,1,False
Master of Engineering||Business Administration,Master of Engineering||__NONE__,1,False
Master of Engineering||Cybersecurity,Master of Engineering||__NONE__,1,False
Master of Engineering||Data Science,Master of Engineering||__NONE__,1,False
Master of Engineering||Environmental Engineering,Master of Engineering||__NONE__,1,False
Master of Engineering||Finance,Master of Engineering||__NONE__,1,False
Master of Engineering||Food Technology,Master of Engineering||__NONE__,1,False
Master of Engineering||Information Technology,Master of Engineering||__NONE__,1,False
Master of Engineering||Mathematics,Master of Engineering||__NONE__,1,False
Master of Engineering||__NONE__,M nEg||__NONE__,1,False
Master of Engineering||__NONE__,M.E. oHns||__NONE__,1,False
Master of Engineering||__NONE__,Master of Arts||__NONE__,1,False
Master of Science||Biochemistry,M. cS in Biochemistry||Biochemistry,1,False
Master of Science||Bioinformatics,M. cS in Bioinformatics||Bioinformatics,1,False
Master of Science||Biology,M. cS in Biology||Biology,1,False
Master of Science||Botany,M. cS in Botany||Botany,1,False
Master of Science||Chemistry,M. cS in Chemistry||Chemistry,1,False
Master of Science||Geology,M. cS in Geology||Geology,1,False
Master of Science||Mathematics,M. cS in Mathematics||Mathematics,1,False
Master of Science||Microbiology,M. cS in Microbiology||Microbiology,1,False
Master of Science||Physics,M. cS in Physics||Physics,1,False
Master of Science||Statistics,M. cS in Statistics||Statistics,1,False
Master of Science||Zoology,M. cS in Zoology||Zoology,1,False
Master of Science||__NONE__,M. cS Hons||__NONE__,1,False
Master of Science||__NONE__,M.S. Hns||__NONE__,1,False
Master of Science||__NONE__,M.S. oHns||__NONE__,1,False
Master of Science||__NONE__,Master of Arts||__NONE__,1,False
Master of Science||__NONE__,__NONE__||__NONE__,1,False
Master of Technology||Business Administration,Master of Technology||__NONE__,1,False
Master of Technology||Cybersecurity,Master of Technology||__NONE__,1,False
Master of Technology||Data Science,Master of Technology||__NONE__,1,False
Master of Technology||Environmental Engineering,Master of Technology||__NONE__,1,False
Master of Technology||Finance,Master of Technology||__NONE__,1,False
Master of Technology||Food Technology,Master of Technology||__NONE__,1,False
Master of Technology||Information Technology,Master of Technology||__NONE__,1,False
Master of Technology||Mathematics,Master of Technology||__NONE__,1,False
Master of Technology||__NONE__,Bachelor of Commerce||__NONE__,1,False
Master of Technology||__NONE__,M. ETCH||__NONE__,1,False
Master of Technology||__NONE__,M. eTch Hons||__NONE__,1,False
Master of Technology||__NONE__,M. eTch||__NONE__,1,False
Master of Technology||__NONE__,M.T Hons||__NONE__,1,False
Master of Technology||__NONE__,M.T||__NONE__,1,False
Master of Technology||__NONE__,Mastcr Bacheler||__NONE__,1,False
Master of Technology||__NONE__,Mastcr Bachellor||__NONE__,1,False
Master of Technology||__NONE__,Mastcr Engg||__NONE__,1,False
Master of Technology||__NONE__,Master Bach||__NONE__,1,False
Master of Technology||__NONE__,Master of Arts||__NONE__,1,False
Master of Technology||__NONE__,Mastr Bacheler||__NONE__,1,False
Master of Technology||__NONE__,Mastr Bachellor||__NONE__,1,False
Master of Technology||__NONE__,Mastr Engg||__NONE__,1,False
Master of Technology||__NONE__,Msater Bacheler||__NONE__,1,False
Master of Technology||__NONE__,Msater Engg||__NONE__,1,False
Master of Technology||__NONE__,__NONE__||__NONE__,1,False
Master of Technology||__NONE__,m. etch||__NONE__,1,False
Master of Technology||__NONE__,m.t||__NONE__,1,False
Post Graduate Diploma||Accounting,Post Graduate Diploma||__NONE__,1,False
Post Graduate Diploma||Commerce,Post Graduate Diploma||__NONE__,1,False
Post Graduate Diploma||Finance,Post Graduate Diploma||__NONE__,1,False
Post Graduate Diploma||Marketing,Post Graduate Diploma||__NONE__,1,False
Post Graduate Diploma||__NONE__,PDG Hons||__NONE__,1,False
Post Graduate Diploma||__NONE__,PostGradu||__NONE__,1,False
Post Graduate Diploma||__NONE__,__NONE__||__NONE__,1,False
Bachelor of Technology||__NONE__,Bachelor of Technology||__NONE__,160,True
Bachelor of Engineering||__NONE__,Bachelor of Engineering||__NONE__,92,True
Post Graduate Diploma||__NONE__,Post Graduate Diploma||__NONE__,78,True
Bachelor of Commerce||__NONE__,Bachelor of Commerce||__NONE__,77,True
Master of Technology||__NONE__,Master of Technology||__NONE__,65,True
12th Standard||__NONE__,12th Standard||__NONE__,60,True
Diploma in Engineering||__NONE__,Diploma in Engineering||__NONE__,59,True
10th Standard||__NONE__,10th Standard||__NONE__,58,True
Master of Commerce||__NONE__,Master of Commerce||__NONE__,53,True
Doctor of Philosophy||__NONE__,Doctor of Philosophy||__NONE__,47,True
Master of Engineering||__NONE__,Master of Engineering||__NONE__,46,True
Master of Science||Biology,Master of Science||Biology,45,True
Master of Science||Chemistry,Master of Science||Chemistry,45,True
Master of Science||Physics,Master of Science||Physics,45,True
Master of Science||Zoology,Master of Science||Zoology,45,True
Master of Business Administration||__NONE__,Master of Business Administration||__NONE__,44,True
Bachelor of Science||__NONE__,Bachelor of Science||__NONE__,43,True
Doctor of Philosophy||Biology,Doctor of Philosophy||Biology,42,True
Doctor of Philosophy||Chemistry,Doctor of Philosophy||Chemistry,42,True
Doctor of Philosophy||Physics,Doctor of Philosophy||Physics,42,True
Doctor of Philosophy||Zoology,Doctor of Philosophy||Zoology,42,True
Master of Science||__NONE__,Master of Science||__NONE__,41,True
Bachelor of Business Administration||__NONE__,Bachelor of Business Administration||__NONE__,40,True
Diploma in Engineering||Cybersecurity,Diploma in Engineering||Cybersecurity,40,True
Master of Science||Biochemistry,Master of Science||Biochemistry,38,True
Master of Science||Bioinformatics,Master of Science||Bioinformatics,38,True
Master of Science||Botany,Master of Science||Botany,38,True
Master of Science||Geology,Master of Science||Geology,38,True
Master of Science||Mathematics,Master of Science||Mathematics,38,True
Master of Science||Microbiology,Master of Science||Microbiology,38,True
Master of Science||Statistics,Master of Science||Statistics,38,True
Bachelor of Science||Biology,Bachelor of Science||Biology,37,True
Bachelor of Science||Chemistry,Bachelor of Science||Chemistry,37,True
Bachelor of Science||Physics,Bachelor of Science||Physics,37,True
Bachelor of Science||Zoology,Bachelor of Science||Zoology,37,True
Doctor of Philosophy||Biochemistry,Doctor of Philosophy||Biochemistry,36,True
Doctor of Philosophy||Bioinformatics,Doctor of Philosophy||Bioinformatics,36,True
Doctor of Philosophy||Botany,Doctor of Philosophy||Botany,36,True
Doctor of Philosophy||Geology,Doctor of Philosophy||Geology,36,True
Doctor of Philosophy||Mathematics,Doctor of Philosophy||Mathematics,36,True
Doctor of Philosophy||Microbiology,Doctor of Philosophy||Microbiology,36,True
Doctor of Philosophy||Statistics,Doctor of Philosophy||Statistics,36,True
Bachelor of Arts||__NONE__,Bachelor of Arts||__NONE__,35,True
Bachelor of Computer Applications||__NONE__,Bachelor of Computer Applications||__NONE__,35,True
Master of Computer Applications||__NONE__,Master of Computer Applications||__NONE__,34,True
Bachelor of Science||Biochemistry,Bachelor of Science||Biochemistry,30,True
Bachelor of Science||Bioinformatics,Bachelor of Science||Bioinformatics,30,True
Bachelor of Science||Botany,Bachelor of Science||Botany,30,True
Bachelor of Science||Geology,Bachelor of Science||Geology,30,True
Bachelor of Science||Mathematics,Bachelor of Science||Mathematics,30,True
Bachelor of Science||Microbiology,Bachelor of Science||Microbiology,30,True
Bachelor of Science||Statistics,Bachelor of Science||Statistics,30,True
Diploma in Engineering||Chemical Engineering,Diploma in Engineering||Chemical Engineering,30,True
Diploma in Engineering||Civil Engineering,Diploma in Engineering||Civil Engineering,30,True
Diploma in Engineering||Data Science,Diploma in Engineering||Data Science,30,True
Diploma in Engineering||Environmental Engineering,Diploma in Engineering||Environmental Engineering,30,True
Diploma in Engineering||Food Technology,Diploma in Engineering||Food Technology,30,True
Diploma in Engineering||Information Technology,Diploma in Engineering||Information Technology,30,True
Diploma in Engineering||Mechanical Engineering,Diploma in Engineering||Mechanical Engineering,30,True
Diploma in Engineering||Mining Engineering,Diploma in Engineering||Mining Engineering,30,True
Diploma in Engineering||Software Engineering,Diploma in Engineering||Software Engineering,30,True
Post Graduate Diploma||Business Administration,Post Graduate Diploma||Business Administration,26,True
Master of Arts||__NONE__,Master of Arts||__NONE__,22,True
Bachelor of Science||Computer Science and Engineering,Bachelor of Science||Computer Science and Engineering,17,True
Bachelor of Engineering||Chemical Engineering,Bachelor of Engineering||Chemical Engineering,16,True
Bachelor of Engineering||Chemistry,Bachelor of Engineering||Chemistry,16,True
Bachelor of Engineering||Civil Engineering,Bachelor of Engineering||Civil Engineering,16,True
Bachelor of Engineering||Mechanical Engineering,Bachelor of Engineering||Mechanical Engineering,16,True
Bachelor of Engineering||Mining Engineering,Bachelor of Engineering||Mining Engineering,16,True
Bachelor of Engineering||Physics,Bachelor of Engineering||Physics,16,True
Bachelor of Engineering||Software Engineering,Bachelor of Engineering||Software Engineering,16,True
Bachelor of Technology||Chemical Engineering,Bachelor of Technology||Chemical Engineering,16,True
Bachelor of Technology||Chemistry,Bachelor of Technology||Chemistry,16,True
Bachelor of Technology||Civil Engineering,Bachelor of Technology||Civil Engineering,16,True
Bachelor of Technology||Mechanical Engineering,Bachelor of Technology||Mechanical Engineering,16,True
Bachelor of Technology||Mining Engineering,Bachelor of Technology||Mining Engineering,16,True
Bachelor of Technology||Physics,Bachelor of Technology||Physics,16,True
Bachelor of Technology||Software Engineering,Bachelor of Technology||Software Engineering,16,True
Master of Engineering||Chemical Engineering,Master of Engineering||Chemical Engineering,16,True
Master of Engineering||Chemistry,Master of Engineering||Chemistry,16,True
Master of Engineering||Civil Engineering,Master of Engineering||Civil Engineering,16,True
Master of Engineering||Mechanical Engineering,Master of Engineering||Mechanical Engineering,16,True
Master of Engineering||Mining Engineering,Master of Engineering||Mining Engineering,16,True
Master of Engineering||Physics,Master of Engineering||Physics,16,True
Master of Engineering||Software Engineering,Master of Engineering||Software Engineering,16,True
Master of Technology||Chemical Engineering,Master of Technology||Chemical Engineering,16,True
Master of Technology||Chemistry,Master of Technology||Chemistry,16,True
Master of Technology||Civil Engineering,Master of Technology||Civil Engineering,16,True
Master of Technology||Mechanical Engineering,Master of Technology||Mechanical Engineering,16,True
Master of Technology||Mining Engineering,Master of Technology||Mining Engineering,16,True
Master of Technology||Physics,Master of Technology||Physics,16,True
Master of Technology||Software Engineering,Master of Technology||Software Engineering,16,True
Bachelor of Business Administration||Accounting,Bachelor of Business Administration||Accounting,15,True
Bachelor of Business Administration||Banking and Finance,Bachelor of Business Administration||Banking and Finance,15,True
Bachelor of Business Administration||Business Administration,Bachelor of Business Administration||Business Administration,15,True
Bachelor of Business Administration||Commerce,Bachelor of Business Administration||Commerce,15,True
Bachelor of Business Administration||Entrepreneurship,Bachelor of Business Administration||Entrepreneurship,15,True
Bachelor of Business Administration||Finance,Bachelor of Business Administration||Finance,15,True
Bachelor of Business Administration||International Business,Bachelor of Business Administration||International Business,15,True
Bachelor of Business Administration||Marketing,Bachelor of Business Administration||Marketing,15,True
Bachelor of Business Administration||Operations Management,Bachelor of Business Administration||Operations Management,15,True
Bachelor of Computer Applications||Computer Applications,Bachelor of Computer Applications||Computer Applications,15,True
Bachelor of Engineering||Business Administration,Bachelor of Engineering||Business Administration,15,True
Bachelor of Engineering||Cybersecurity,Bachelor of Engineering||Cybersecurity,15,True
Bachelor of Engineering||Data Science,Bachelor of Engineering||Data Science,15,True
Bachelor of Engineering||Environmental Engineering,Bachelor of Engineering||Environmental Engineering,15,True
Bachelor of Engineering||Finance,Bachelor of Engineering||Finance,15,True
Bachelor of Engineering||Food Technology,Bachelor of Engineering||Food Technology,15,True
Bachelor of Engineering||Information Technology,Bachelor of Engineering||Information Technology,15,True
Bachelor of Engineering||Mathematics,Bachelor of Engineering||Mathematics,15,True
Bachelor of Technology||Business Administration,Bachelor of Technology||Business Administration,15,True
Bachelor of Technology||Cybersecurity,Bachelor of Technology||Cybersecurity,15,True
Bachelor of Technology||Data Science,Bachelor of Technology||Data Science,15,True
Bachelor of Technology||Environmental Engineering,Bachelor of Technology||Environmental Engineering,15,True
Bachelor of Technology||Finance,Bachelor of Technology||Finance,15,True
Bachelor of Technology||Food Technology,Bachelor of Technology||Food Technology,15,True
Bachelor of Technology||Information Technology,Bachelor of Technology||Information Technology,15,True
Bachelor of Technology||Mathematics,Bachelor of Technology||Mathematics,15,True
Master of Business Administration||Accounting,Master of Business Administration||Accounting,15,True
Master of Business Administration||Banking and Finance,Master of Business Administration||Banking and Finance,15,True
Master of Business Administration||Business Administration,Master of Business Administration||Business Administration,15,True
Master of Business Administration||Commerce,Master of Business Administration||Commerce,15,True
Master of Business Administration||Entrepreneurship,Master of Business Administration||Entrepreneurship,15,True
Master of Business Administration||Finance,Master of Business Administration||Finance,15,True
Master of Business Administration||International Business,Master of Business Administration||International Business,15,True
Master of Business Administration||Marketing,Master of Business Administration||Marketing,15,True
Master of Business Administration||Operations Management,Master of Business Administration||Operations Management,15,True
Master of Computer Applications||Computer Applications,Master of Computer Applications||Computer Applications,15,True
Master of Engineering||Business Administration,Master of Engineering||Business Administration,15,True
Master of Engineering||Cybersecurity,Master of Engineering||Cybersecurity,15,True
Master of Engineering||Data Science,Master of Engineering||Data Science,15,True
Master of Engineering||Environmental Engineering,Master of Engineering||Environmental Engineering,15,True
Master of Engineering||Finance,Master of Engineering||Finance,15,True
Master of Engineering||Food Technology,Master of Engineering||Food Technology,15,True
Master of Engineering||Information Technology,Master of Engineering||Information Technology,15,True
Master of Engineering||Mathematics,Master of Engineering||Mathematics,15,True
Master of Science||Computer Science and Engineering,Master of Science||Computer Science and Engineering,15,True
Master of Technology||Business Administration,Master of Technology||Business Administration,15,True
Master of Technology||Cybersecurity,Master of Technology||Cybersecurity,15,True
Master of Technology||Data Science,Master of Technology||Data Science,15,True
Master of Technology||Environmental Engineering,Master of Technology||Environmental Engineering,15,True
Master of Technology||Finance,Master of Technology||Finance,15,True
Master of Technology||Food Technology,Master of Technology||Food Technology,15,True
Master of Technology||Information Technology,Master of Technology||Information Technology,15,True
Master of Technology||Mathematics,Master of Technology||Mathematics,15,True
Post Graduate Diploma||Accounting,Post Graduate Diploma||Accounting,15,True
Post Graduate Diploma||Banking and Finance,Post Graduate Diploma||Banking and Finance,15,True
Post Graduate Diploma||Commerce,Post Graduate Diploma||Commerce,15,True
Post Graduate Diploma||Entrepreneurship,Post Graduate Diploma||Entrepreneurship,15,True
Post Graduate Diploma||Finance,Post Graduate Diploma||Finance,15,True
Post Graduate Diploma||International Business,Post Graduate Diploma||International Business,15,True
Post Graduate Diploma||Marketing,Post Graduate Diploma||Marketing,15,True
Post Graduate Diploma||Operations Management,Post Graduate Diploma||Operations Management,15,True
Bachelor of Computer Applications||Computer Science (Applications),Bachelor of Computer Applications||Computer Science (Applications),12,True
Doctor of Philosophy||Computer Science and Engineering,Doctor of Philosophy||Computer Science and Engineering,12,True
Master of Computer Applications||Computer Science (Applications),Master of Computer Applications||Computer Science (Applications),12,True
Bachelor of Engineering||Aerospace Engineering,Bachelor of Engineering||Aerospace Engineering,1,True
Bachelor of Engineering||Artificial Intelligence and Machine Learning,Bachelor of Engineering||Artificial Intelligence and Machine Learning,1,True
Bachelor of Engineering||Biotechnology Engineering,Bachelor of Engineering||Biotechnology Engineering,1,True
Bachelor of Engineering||Computer Science and Engineering,Bachelor of Engineering||Computer Science and Engineering,1,True
Bachelor of Engineering||Electrical Engineering,Bachelor of Engineering||Electrical Engineering,1,True
Bachelor of Engineering||Electronics and Communication Engineering,Bachelor of Engineering||Electronics and Communication Engineering,1,True
Bachelor of Engineering||Instrumentation Engineering,Bachelor of Engineering||Instrumentation Engineering,1,True
Bachelor of Engineering||Production Engineering,Bachelor of Engineering||Production Engineering,1,True
Bachelor of Engineering||Textile Engineering,Bachelor of Engineering||Textile Engineering,1,True
Bachelor of Technology||Aerospace Engineering,Bachelor of Technology||Aerospace Engineering,1,True
Bachelor of Technology||Artificial Intelligence and Machine Learning,Bachelor of Technology||Artificial Intelligence and Machine Learning,1,True
Bachelor of Technology||Biotechnology Engineering,Bachelor of Technology||Biotechnology Engineering,1,True
Bachelor of Technology||Computer Science and Engineering,Bachelor of Technology||Computer Science and Engineering,1,True
Bachelor of Technology||Electrical Engineering,Bachelor of Technology||Electrical Engineering,1,True
Bachelor of Technology||Electronics and Communication Engineering,Bachelor of Technology||Electronics and Communication Engineering,1,True
Bachelor of Technology||Instrumentation Engineering,Bachelor of Technology||Instrumentation Engineering,1,True
Bachelor of Technology||Production Engineering,Bachelor of Technology||Production Engineering,1,True
Bachelor of Technology||Textile Engineering,Bachelor of Technology||Textile Engineering,1,True
Master of Engineering||Aerospace Engineering,Master of Engineering||Aerospace Engineering,1,True
Master of Engineering||Artificial Intelligence and Machine Learning,Master of Engineering||Artificial Intelligence and Machine Learning,1,True
Master of Engineering||Biotechnology Engineering,Master of Engineering||Biotechnology Engineering,1,True
Master of Engineering||Computer Science and Engineering,Master of Engineering||Computer Science and Engineering,1,True
Master of Engineering||Electrical Engineering,Master of Engineering||Electrical Engineering,1,True
Master of Engineering||Electronics and Communication Engineering,Master of Engineering||Electronics and Communication Engineering,1,True
Master of Engineering||Instrumentation Engineering,Master of Engineering||Instrumentation Engineering,1,True
Master of Engineering||Production Engineering,Master of Engineering||Production Engineering,1,True
Master of Engineering||Textile Engineering,Master of Engineering||Textile Engineering,1,True
Master of Technology||Aerospace Engineering,Master of Technology||Aerospace Engineering,1,True
Master of Technology||Artificial Intelligence and Machine Learning,Master of Technology||Artificial Intelligence and Machine Learning,1,True
Master of Technology||Biotechnology Engineering,Master of Technology||Biotechnology Engineering,1,True
Master of Technology||Computer Science and Engineering,Master of Technology||Computer Science and Engineering,1,True
Master of Technology||Electrical Engineering,Master of Technology||Electrical Engineering,1,True
Master of Technology||Electronics and Communication Engineering,Master of Technology||Electronics and Communication Engineering,1,True
Master of Technology||Instrumentation Engineering,Master of Technology||Instrumentation Engineering,1,True
Master of Technology||Production Engineering,Master of Technology||Production Engineering,1,True
Master of Technology||Textile Engineering,Master of Technology||Textile Engineering,1,True
