raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
IN BSC Hons degree,Bachelor of Science,IN BSC Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
IN BSC Hons qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN BSC Hons with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BSCHONS degree,Bachelor of Science,Indian BSCHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian BSCHONS qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BSCHONS with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BSCHONS degree,Bachelor of Science,India BSCHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
India BSCHONS qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BSCHONS with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BSc Hons (Hons) degree,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
BSc Hons (Hons) qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BSc Hons (Hons) with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BSc Hons (Hons) degree,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian BSc Hons (Hons) qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BSc Hons (Hons) (India),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian BSc Hons (Hons) (IN),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian BSc Hons (Hons) (3-4 years),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian BSc Hons (Hons) (Hons),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7619,76.2,wrong_degree
Indian BSc Hons (Hons) with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BSc Hons (Hons) degree,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
India BSc Hons (Hons) qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BSc Hons (Hons) (India),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India BSc Hons (Hons) (IN),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India BSc Hons (Hons) (3-4 years),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India BSc Hons (Hons) (Hons),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7,70.0,wrong_degree
India BSc Hons (Hons) with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN BSc Hons (Hons) degree,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN BSc Hons (Hons) qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN BSc Hons (Hons) with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian Bachelor of Science (Hons) degree,Bachelor of Science,Bachelor of Engineering,,,review_needed,L2,0.7826,78.3,wrong_degree
India Bachelor of Science (Hons) degree,Bachelor of Science,Bachelor of Engineering,,,review_needed,L2,0.7941,79.4,wrong_degree
India Bachelor of Science (Hons) with Honours,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian BachelorofScience qualification,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian BachelorofScience with Honours,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
India BachelorofScience qualification,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
India BachelorofScience with Honours,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
B. Sc (Hons) degree,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
B. Sc (Hons) qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B. Sc (Hons) with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B. Sc (Hons) degree,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian B. Sc (Hons) qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B. Sc (Hons) (India),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian B. Sc (Hons) (IN),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian B. Sc (Hons) (3-4 years),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian B. Sc (Hons) (Hons),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian B. Sc (Hons) with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B. Sc (Hons) degree,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
India B. Sc (Hons) qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B. Sc (Hons) (India),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India B. Sc (Hons) (IN),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India B. Sc (Hons) (3-4 years),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India B. Sc (Hons) (Hons),Bachelor of Science,Bachelor of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India B. Sc (Hons) with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B. Sc (Hons) degree,Bachelor of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN B. Sc (Hons) qualification,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B. Sc (Hons) with Honours,Bachelor of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BTECH degree,Bachelor of Technology,BTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
BTECH qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BTECH with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BTECH,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian BTECH degree,Bachelor of Technology,Indian BTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian BTECH qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BTECH (India),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian BTECH (IN),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian BTECH (3-4 years),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian BTECH (Hons),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian BTECH with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BTECH degree,Bachelor of Technology,India BTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
India BTECH qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BTECH with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN BTECH degree,Bachelor of Technology,IN BTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
IN BTECH qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN BTECH with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B T E C H,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B T E C H degree,Bachelor of Technology,B T E C H,,,review_needed,L3_stub,0.35,35,wrong_degree
B T E C H qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B T E C H (India),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B T E C H (IN),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B T E C H (3-4 years),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B T E C H (Hons),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B T E C H with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B T E C H,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B T E C H degree,Bachelor of Technology,Indian B T E C H,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian B T E C H qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B T E C H (India),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B T E C H (IN),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B T E C H (3-4 years),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B T E C H (Hons),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B T E C H with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B T E C H,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B T E C H degree,Bachelor of Technology,India B T E C H,,,review_needed,L3_stub,0.35,35,wrong_degree
India B T E C H qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B T E C H (India),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B T E C H (IN),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B T E C H (3-4 years),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B T E C H (Hons),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B T E C H with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B T E C H,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B T E C H degree,Bachelor of Technology,IN B T E C H,,,review_needed,L3_stub,0.35,35,wrong_degree
IN B T E C H qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B T E C H (India),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B T E C H (IN),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B T E C H (3-4 years),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B T E C H (Hons),Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B T E C H with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B Tech qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B Tech with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B Tech,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian B Tech degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7111,71.1,wrong_degree
Indian B Tech qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B Tech (India),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian B Tech (IN),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian B Tech (3-4 years),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian B Tech (Hons),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian B Tech with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B Tech,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India B Tech degree,Bachelor of Technology,India B Tech,,,review_needed,L3_stub,0.35,35,wrong_degree
India B Tech qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B Tech (India),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India B Tech (IN),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India B Tech (3-4 years),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India B Tech (Hons),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India B Tech with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B Tech qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B Tech with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B Tech (Hons) qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B Tech (Hons) with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B Tech (Hons) degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7111,71.1,wrong_degree
Indian B Tech (Hons) qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B Tech (Hons) (India),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian B Tech (Hons) (IN),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian B Tech (Hons) (3-4 years),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian B Tech (Hons) (Hons),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian B Tech (Hons) with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B Tech (Hons) degree,Bachelor of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India B Tech (Hons) qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India B Tech (Hons) (India),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India B Tech (Hons) (IN),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India B Tech (Hons) (3-4 years),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India B Tech (Hons) (Hons),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India B Tech (Hons) with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B Tech (Hons) qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN B Tech (Hons) with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
b.tech/be qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
b.tech/be with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian b.tech/be,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8387,83.9,wrong_degree
Indian b.tech/be degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7347,73.5,wrong_degree
Indian b.tech/be qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian b.tech/be (India),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8387,83.9,wrong_degree
Indian b.tech/be (IN),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8387,83.9,wrong_degree
Indian b.tech/be (3-4 years),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8387,83.9,wrong_degree
Indian b.tech/be (Hons),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8387,83.9,wrong_degree
Indian b.tech/be with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India b.tech/be degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7083,70.8,wrong_degree
India b.tech/be qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India b.tech/be with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN b.tech/be qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN b.tech/be with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
4-Year BTech qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7462,74.6,wrong_degree
4-Year BTech with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7364,73.6,wrong_degree
Indian 4-Year BTech degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7719,77.2,wrong_degree
Indian 4-Year BTech qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7252,72.5,wrong_degree
Indian 4-Year BTech with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7163,71.6,wrong_degree
India 4-Year BTech degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India 4-Year BTech qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7163,71.6,wrong_degree
India 4-Year BTech with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN 4-Year BTech qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7462,74.6,wrong_degree
IN 4-Year BTech with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7364,73.6,wrong_degree
4YEARBTECH qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
4YEARBTECH with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian 4YEARBTECH degree,Bachelor of Technology,Indian 4YEARBTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian 4YEARBTECH qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian 4YEARBTECH with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India 4YEARBTECH degree,Bachelor of Technology,India 4YEARBTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
India 4YEARBTECH qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India 4YEARBTECH with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN 4YEARBTECH qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN 4YEARBTECH with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
4-Year B.Tech (Hons) qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7462,74.6,wrong_degree
4-Year B.Tech (Hons) with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7364,73.6,wrong_degree
Indian 4-Year B.Tech (Hons) degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7719,77.2,wrong_degree
Indian 4-Year B.Tech (Hons) qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7252,72.5,wrong_degree
Indian 4-Year B.Tech (Hons) with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7163,71.6,wrong_degree
India 4-Year B.Tech (Hons) degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India 4-Year B.Tech (Hons) qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7163,71.6,wrong_degree
India 4-Year B.Tech (Hons) with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN 4-Year B.Tech (Hons) qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7462,74.6,wrong_degree
IN 4-Year B.Tech (Hons) with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7364,73.6,wrong_degree
b.tech (hons) degree,Bachelor of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
b.tech (hons) qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
b.tech (hons) with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian b.tech (hons) degree,Bachelor of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian b.tech (hons) qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian b.tech (hons) (India),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian b.tech (hons) (IN),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian b.tech (hons) (3-4 years),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian b.tech (hons) (Hons),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian b.tech (hons) with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India b.tech (hons) degree,Bachelor of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India b.tech (hons) qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India b.tech (hons) with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN b.tech (hons) degree,Bachelor of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN b.tech (hons) qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN b.tech (hons) with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BTECHHONS degree,Bachelor of Technology,Indian BTECHHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian BTECHHONS qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian BTECHHONS with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BTECHHONS degree,Bachelor of Technology,India BTECHHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
India BTECHHONS qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India BTECHHONS with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian 4-YearB.Tech qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India 4-YearB.Tech qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Bacheler of Technology (Hons) qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8045,80.5,wrong_degree
Bacheler of Technology (Hons) with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8522,85.2,wrong_degree
Indian Bacheler of Technology (Hons),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.9153,91.5,wrong_degree
Indian Bacheler of Technology (Hons) degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8364,83.6,wrong_degree
Indian Bacheler of Technology (Hons) qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8089,80.9,wrong_degree
Indian Bacheler of Technology (Hons) (India),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.9153,91.5,wrong_degree
Indian Bacheler of Technology (Hons) (IN),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.9153,91.5,wrong_degree
Indian Bacheler of Technology (Hons) (3-4 years),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.9153,91.5,wrong_degree
Indian Bacheler of Technology (Hons) (Hons),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.9153,91.5,wrong_degree
Indian Bacheler of Technology (Hons) with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8374,83.7,wrong_degree
India Bacheler of Technology (Hons),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.8966,89.7,wrong_degree
India Bacheler of Technology (Hons) degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.83,83.0,wrong_degree
India Bacheler of Technology (Hons) qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7586,75.9,wrong_degree
India Bacheler of Technology (Hons) (India),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.8966,89.7,wrong_degree
India Bacheler of Technology (Hons) (IN),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.8966,89.7,wrong_degree
India Bacheler of Technology (Hons) (3-4 years),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.8966,89.7,wrong_degree
India Bacheler of Technology (Hons) (Hons),Bachelor of Technology,Bachelor of Engineering,,,fuzzy_matched,L2,0.8966,89.7,wrong_degree
India Bacheler of Technology (Hons) with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8406,84.1,wrong_degree
IN Bacheler of Technology (Hons) qualification,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8045,80.5,wrong_degree
IN Bacheler of Technology (Hons) with Honours,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8522,85.2,wrong_degree
B.Tech/BE Hons qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B.Tech/BE Hons with Honours,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B.Tech/BE Hons degree,Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.7347,73.5,wrong_degree
Indian B.Tech/BE Hons qualification,Bachelor of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian B.Tech/BE Hons (India),Bachelor of Technology,Bachelor of Engineering,,,review_needed,L2,0.8387,83.9,wrong_degree
